country,country_code,city,begin_postal,end_postal,parcel_pickup_tier,freight_pickup_tier,parcel_delivery_tier,freight_delivery_tier
United States,US,,88230,88232,No,No,A,No
United States,US,,88240,88242,No,B,No,B
United States,US,,88240,88240,No,No,A,No
United States,US,,88242,88242,No,No,A,No
United States,US,,88244,88244,No,B,No,B
United States,US,,88250,88250,No,B,No,B
United States,US,,88250,88250,No,No,A,No
United States,US,,88252,88256,No,B,No,B
United States,US,,88252,88253,No,No,A,No
United States,US,,88254,88254,No,No,A,No
United States,US,,88255,88256,No,No,A,No
United States,US,,88260,88260,No,B,No,B
United States,US,,88260,88260,No,No,A,No
United States,US,,88262,88265,No,B,No,B
United States,US,,88262,88265,No,No,A,No
United States,US,,88267,88268,No,B,No,B
United States,US,,88267,88268,No,No,A,No
United States,US,,88301,88301,No,B,No,B
United States,US,,88301,88301,No,No,A,No
United States,US,,88310,88312,No,B,No,B
United States,US,,88310,88312,No,No,A,No
United States,US,,88314,88314,No,B,No,B
United States,US,,88314,88314,No,No,A,No
United States,US,,88316,88318,No,B,No,B
United States,US,,88316,88318,No,No,A,No
United States,US,,88321,88321,No,B,No,B
United States,US,,88321,88321,No,No,A,No
United States,US,,88323,88325,No,B,No,B
United States,US,,88323,88325,No,No,A,No
United States,US,,88330,88330,No,B,No,B
United States,US,,88330,88330,No,No,A,No
United States,US,,88336,88355,No,B,No,B
United States,US,,88336,88355,No,No,A,No
United States,US,,88401,88401,No,B,No,B
United States,US,,88401,88401,No,No,A,No
United States,US,,88410,88411,No,B,No,B
United States,US,,88410,88411,No,No,A,No
United States,US,,88414,88419,No,B,No,B
United States,US,,88414,88419,No,No,A,No
United States,US,,88421,88422,No,B,No,B
United States,US,,88421,88422,No,No,A,No
United States,US,,88424,88424,No,B,No,B
United States,US,,88424,88424,No,No,A,No
United States,US,,88426,88427,No,B,No,B
United States,US,,88426,88427,No,No,A,No
United States,US,,88430,88431,No,B,No,B
United States,US,,88430,88431,No,No,A,No
United States,US,,88433,88436,No,B,No,B
United States,US,,88433,88437,No,No,A,No
United States,US,,88439,88439,No,B,No,B
United States,US,,88439,88439,No,No,A,No
United States,US,,88441,88441,No,No,A,No
United States,US,,89001,89001,No,B,No,B
United States,US,,89001,89001,No,No,A,No
United States,US,,89003,89003,No,B,No,B
United States,US,,89003,89003,No,No,A,No
United States,US,,89004,89005,No,No,A,No
United States,US,,89006,89010,No,B,No,B
United States,US,,89006,89008,No,No,A,No
United States,US,,89010,89010,No,No,A,No
United States,US,,89013,89013,No,B,No,B
United States,US,,89013,89013,No,No,A,No
United States,US,,89016,89017,No,B,No,B
United States,US,,89017,89017,No,No,A,No
United States,US,,89018,89019,No,No,A,No
United States,US,,89020,89020,No,B,No,B
United States,US,,89020,89020,No,No,A,No
United States,US,,89021,89021,No,No,A,No
United States,US,,89022,89025,No,B,No,B
United States,US,,89022,89025,No,No,A,No
United States,US,,89027,89029,No,B,No,B
United States,US,,89027,89029,No,No,A,No
United States,US,,89033,89034,No,B,No,B
United States,US,,89034,89034,No,No,A,No
United States,US,,89036,89037,No,B,No,B
United States,US,,89036,89037,No,No,A,No
United States,US,,89039,89039,No,No,A,No
United States,US,,89040,89040,No,B,No,B
United States,US,,89040,89040,No,No,A,No
United States,US,,89041,89041,No,No,A,No
United States,US,,89042,89043,No,B,No,B
United States,US,,89042,89043,No,No,A,No
United States,US,,89044,89044,No,No,A,No
United States,US,,89045,89045,No,B,No,B
United States,US,,89045,89045,No,No,A,No
United States,US,,89046,89046,No,No,A,No
United States,US,,89047,89047,No,B,No,B
United States,US,,89047,89047,No,No,A,No
United States,US,,89048,89048,No,No,A,No
United States,US,,89049,89049,No,B,No,B
United States,US,,89049,89049,No,No,A,No
United States,US,,89053,89053,No,B,No,B
United States,US,,89054,89054,No,No,A,No
United States,US,,89060,89061,No,No,A,No
United States,US,,89067,89067,No,No,A,No
United States,US,,89070,89070,No,B,No,B
United States,US,,89070,89070,No,No,A,No
United States,US,,89112,89112,No,B,No,B
United States,US,,89114,89114,No,B,No,B
United States,US,,89116,89116,No,B,No,B
United States,US,,89124,89124,No,No,A,No
United States,US,,89125,89127,No,B,No,B
United States,US,,89132,89132,No,B,No,B
United States,US,,89138,89138,No,B,No,B
United States,US,,89140,89140,No,B,No,B
United States,US,,89150,89153,No,B,No,B
United States,US,,89155,89155,No,B,No,B
United States,US,,89160,89160,No,B,No,B
United States,US,,89161,89161,No,No,A,No
United States,US,,89166,89166,No,No,A,No
United States,US,,89170,89170,No,B,No,B
United States,US,,89180,89180,No,B,No,B
United States,US,,89191,89191,No,No,A,No
United States,US,,89193,89193,No,B,No,B
United States,US,,89195,89195,No,B,No,B
United States,US,,89199,89199,No,B,No,B
United States,US,,89301,89301,No,B,No,B
United States,US,,89301,89301,No,No,A,No
United States,US,,89310,89311,No,B,No,B
United States,US,,89310,89311,No,No,A,No
United States,US,,89314,89319,No,B,No,B
United States,US,,89314,89319,No,No,A,No
United States,US,,89402,89403,No,No,A,No
United States,US,,89404,89404,No,B,No,B
United States,US,,89404,89405,No,No,A,No
United States,US,,89406,89406,No,No,A,No
United States,US,,89407,89407,No,No,A,No
United States,US,,89408,89408,No,No,A,No
United States,US,,89409,89409,No,B,No,B
United States,US,,89409,89409,No,No,A,No
United States,US,,89410,89411,No,No,A,No
United States,US,,89412,89412,No,B,No,B
United States,US,,89412,89412,No,No,A,No
United States,US,,89413,89413,No,No,A,No
United States,US,,89414,89415,No,B,No,B
United States,US,,89414,89415,No,No,A,No
United States,US,,89418,89422,No,B,No,B
United States,US,,89418,89422,No,No,A,No
United States,US,,89423,89423,No,No,A,No
United States,US,,89424,89427,No,B,No,B
United States,US,,89424,89427,No,No,A,No
United States,US,,89428,89429,No,No,A,No
United States,US,,89430,89430,No,B,No,B
United States,US,,89430,89430,No,No,A,No
United States,US,,89433,89433,No,No,A,No
United States,US,,89438,89438,No,B,No,B
United States,US,,89438,89438,No,No,A,No
United States,US,,89439,89442,No,No,A,No
United States,US,,89444,89447,No,B,No,B
United States,US,,89444,89447,No,No,A,No
United States,US,,89448,89451,No,No,A,No
United States,US,,89460,89460,No,No,A,No
United States,US,,89496,89496,No,No,A,No
United States,US,,89508,89508,No,No,A,No
United States,US,,89510,89510,No,No,A,No
United States,US,,89704,89704,No,No,A,No
United States,US,,89801,89801,No,B,No,B
United States,US,,89801,89801,No,No,A,No
United States,US,,89803,89803,No,No,A,No
United States,US,,89815,89815,No,No,A,No
United States,US,,89820,89823,No,B,No,B
United States,US,,89820,89823,No,No,A,No
United States,US,,89825,89826,No,B,No,B
United States,US,,89825,89826,No,No,A,No
United States,US,,89828,89828,No,B,No,B
United States,US,,89828,89828,No,No,A,No
United States,US,,89830,89835,No,B,No,B
United States,US,,89830,89835,No,No,A,No
United States,US,,89883,89883,No,B,No,B
United States,US,,89883,89883,No,No,A,No
United States,US,,90005,90005,No,No,A,No
United States,US,,90020,90020,No,No,A,No
United States,US,,90044,90044,No,No,A,No
United States,US,,90057,90057,No,No,A,No
United States,US,,90264,90264,No,No,A,No
United States,US,,90265,90265,No,No,A,No
United States,US,,90272,90272,No,No,A,No
United States,US,,90290,90290,No,No,A,No
United States,US,,90704,90704,No,B,No,B
United States,US,,90704,90704,No,No,A,No
United States,US,,90748,90748,No,No,A,No
United States,US,,91024,91024,No,No,A,No
United States,US,,91042,91042,No,No,A,No
United States,US,,91310,91310,No,No,A,No
United States,US,,91321,91321,No,No,A,No
United States,US,,91383,91384,No,No,A,No
United States,US,,91387,91387,No,No,A,No
United States,US,,91390,91390,No,No,A,No
United States,US,,91759,91759,No,No,A,No
United States,US,,91901,91901,No,No,A,No
United States,US,,91903,91903,No,No,A,No
United States,US,,91905,91906,No,No,A,No
United States,US,,91916,91917,No,No,A,No
United States,US,,91931,91931,No,No,A,No
United States,US,,91934,91935,No,No,A,No
United States,US,,91948,91948,No,No,A,No
United States,US,,91962,91963,No,No,A,No
United States,US,,91978,91978,No,No,A,No
United States,US,,92003,92003,No,No,A,No
United States,US,,92004,92004,No,B,No,B
United States,US,,92004,92004,No,No,A,No
United States,US,,92026,92028,No,No,A,No
United States,US,,92036,92036,No,No,A,No
United States,US,,92040,92040,No,No,A,No
United States,US,,92059,92061,No,No,A,No
United States,US,,92065,92065,No,No,A,No
United States,US,,92066,92066,No,B,No,B
United States,US,,92066,92066,No,No,A,No
United States,US,,92067,92067,No,No,A,No
United States,US,,92070,92070,No,No,A,No
United States,US,,92075,92075,No,No,A,No
United States,US,,92082,92082,No,No,A,No
United States,US,,92086,92086,No,B,No,B
United States,US,,92086,92086,No,No,A,No
United States,US,,92091,92091,No,No,A,No
United States,US,,92147,92147,No,No,A,No
United States,US,,92197,92197,No,B,No,B
United States,US,,92201,92203,No,B,No,B
United States,US,,92210,92211,No,B,No,B
United States,US,,92210,92210,No,No,A,No
United States,US,,92220,92220,No,No,A,No
United States,US,,92222,92222,No,B,No,B
United States,US,,92222,92222,No,No,A,No
United States,US,,92225,92227,No,B,No,B
United States,US,,92225,92227,No,No,A,No
United States,US,,92231,92231,No,B,No,B
United States,US,,92233,92233,No,B,No,B
United States,US,,92233,92233,No,No,A,No
United States,US,,92236,92236,No,B,No,B
United States,US,,92236,92236,No,No,A,No
United States,US,,92239,92244,No,B,No,B
United States,US,,92239,92243,No,No,A,No
United States,US,,92247,92261,No,B,No,B
United States,US,,92249,92252,No,No,A,No
United States,US,,92254,92254,No,No,A,No
United States,US,,92256,92259,No,No,A,No
United States,US,,92266,92267,No,No,A,No
United States,US,,92268,92268,No,B,No,B
United States,US,,92268,92268,No,No,A,No
United States,US,,92270,92270,No,B,No,B
United States,US,,92273,92278,No,B,No,B
United States,US,,92273,92278,No,No,A,No
United States,US,,92280,92280,No,No,A,No
United States,US,,92281,92281,No,B,No,B
United States,US,,92281,92281,No,No,A,No
United States,US,,92282,92282,No,No,A,No
United States,US,,92283,92286,No,B,No,B
United States,US,,92283,92286,No,No,A,No
United States,US,,92301,92301,No,No,A,No
United States,US,,92304,92305,No,B,No,B
United States,US,,92304,92305,No,No,A,No
United States,US,,92307,92308,No,No,A,No
United States,US,,92309,92312,No,B,No,B
United States,US,,92309,92312,No,No,A,No
United States,US,,92314,92315,No,B,No,B
United States,US,,92314,92315,No,No,A,No
United States,US,,92317,92317,No,B,No,B
United States,US,,92317,92317,No,No,A,No
United States,US,,92321,92322,No,B,No,B
United States,US,,92321,92322,No,No,A,No
United States,US,,92323,92323,No,No,A,No
United States,US,,92325,92325,No,No,A,No
United States,US,,92326,92329,No,No,A,No
United States,US,,92327,92328,No,B,No,B
United States,US,,92332,92333,No,No,A,No
United States,US,,92338,92339,No,No,A,No
United States,US,,92341,92342,No,B,No,B
United States,US,,92341,92342,No,No,A,No
United States,US,,92344,92344,No,B,No,B
United States,US,,92344,92344,No,No,A,No
United States,US,,92347,92347,No,B,No,B
United States,US,,92347,92347,No,No,A,No
United States,US,,92352,92352,No,B,No,B
United States,US,,92352,92352,No,No,A,No
United States,US,,92356,92356,No,No,A,No
United States,US,,92358,92359,No,No,A,No
United States,US,,92363,92365,No,B,No,B
United States,US,,92363,92365,No,No,A,No
United States,US,,92366,92366,No,No,A,No
United States,US,,92368,92368,No,B,No,B
United States,US,,92368,92368,No,No,A,No
United States,US,,92371,92372,No,No,A,No
United States,US,,92382,92382,No,No,A,No
United States,US,,92384,92384,No,B,No,B
United States,US,,92384,92384,No,No,A,No
United States,US,,92385,92386,No,No,A,No
United States,US,,92389,92389,No,No,A,No
United States,US,,92391,92391,No,No,A,No
United States,US,,92393,92393,No,No,A,No
United States,US,,92394,92395,No,No,A,No
United States,US,,92397,92398,No,No,A,No
United States,US,,92398,92398,No,B,No,B
United States,US,,92399,92399,No,No,A,No
United States,US,,92414,92414,No,No,A,No
United States,US,,92536,92536,No,B,No,B
United States,US,,92536,92536,No,No,A,No
United States,US,,92539,92539,No,B,No,B
United States,US,,92539,92539,No,No,A,No
United States,US,,92543,92543,No,No,A,No
United States,US,,92544,92544,No,No,A,No
United States,US,,92546,92546,No,No,A,No
United States,US,,92548,92549,No,No,A,No
United States,US,,92561,92561,No,B,No,B
United States,US,,92561,92561,No,No,A,No
United States,US,,92567,92567,No,No,A,No
United States,US,,92582,92582,No,No,A,No
United States,US,,92585,92585,No,No,A,No
United States,US,,92596,92596,No,No,A,No
United States,US,,92624,92624,No,No,A,No
United States,US,,92637,92637,No,B,No,B
United States,US,,92676,92676,No,No,A,No
United States,US,,92679,92679,No,No,A,No
United States,US,,93013,93013,No,No,A,No
United States,US,,93015,93016,No,No,A,No
United States,US,,93023,93023,No,No,A,No
United States,US,,93024,93024,No,No,A,No
United States,US,,93040,93040,No,B,No,B
United States,US,,93040,93040,No,No,A,No
United States,US,,93060,93061,No,No,A,No
United States,US,,93064,93064,No,No,A,No
United States,US,,93066,93067,No,No,A,No
United States,US,,93105,93106,No,No,A,No
United States,US,,93108,93108,No,No,A,No
United States,US,,93109,93110,No,No,A,No
United States,US,,93201,93201,No,B,No,B
United States,US,,93201,93201,No,No,A,No
United States,US,,93203,93203,No,B,No,B
United States,US,,93203,93203,No,No,A,No
United States,US,,93204,93204,No,No,A,No
United States,US,,93205,93208,No,B,No,B
United States,US,,93205,93208,No,No,A,No
United States,US,,93210,93210,No,B,No,B
United States,US,,93210,93210,No,No,A,No
United States,US,,93212,93212,No,B,No,B
United States,US,,93212,93212,No,No,A,No
United States,US,,93215,93216,No,B,No,B
United States,US,,93215,93216,No,No,A,No
United States,US,,93218,93220,No,B,No,B
United States,US,,93218,93219,No,No,A,No
United States,US,,93221,93221,No,No,A,No
United States,US,,93222,93222,No,B,No,B
United States,US,,93222,93222,No,No,A,No
United States,US,,93223,93223,No,No,A,No
United States,US,,93224,93224,No,B,No,B
United States,US,,93224,93224,No,No,A,No
United States,US,,93225,93225,No,No,A,No
United States,US,,93226,93226,No,B,No,B
United States,US,,93226,93226,No,No,A,No
United States,US,,93230,93230,No,No,A,No
United States,US,,93234,93235,No,No,A,No
United States,US,,93237,93237,No,No,A,No
United States,US,,93238,93241,No,B,No,B
United States,US,,93238,93240,No,No,A,No
United States,US,,93241,93241,No,No,A,No
United States,US,,93242,93245,No,No,A,No
United States,US,,93247,93247,No,No,A,No
United States,US,,93249,93252,No,B,No,B
United States,US,,93249,93252,No,No,A,No
United States,US,,93254,93258,No,B,No,B
United States,US,,93254,93258,No,No,A,No
United States,US,,93260,93262,No,B,No,B
United States,US,,93260,93262,No,No,A,No
United States,US,,93263,93263,No,No,A,No
United States,US,,93265,93265,No,B,No,B
United States,US,,93265,93265,No,No,A,No
United States,US,,93266,93266,No,No,A,No
United States,US,,93267,93268,No,B,No,B
United States,US,,93267,93268,No,No,A,No
United States,US,,93270,93272,No,B,No,B
United States,US,,93270,93272,No,No,A,No
United States,US,,93274,93274,No,No,A,No
United States,US,,93276,93276,No,B,No,B
United States,US,,93276,93276,No,No,A,No
United States,US,,93277,93277,No,No,A,No
United States,US,,93280,93280,No,B,No,B
United States,US,,93280,93280,No,No,A,No
United States,US,,93283,93283,No,B,No,B
United States,US,,93283,93283,No,No,A,No
United States,US,,93285,93285,No,B,No,B
United States,US,,93285,93285,No,No,A,No
United States,US,,93286,93286,No,No,A,No
United States,US,,93287,93287,No,B,No,B
United States,US,,93287,93287,No,No,A,No
United States,US,,93291,93291,No,No,A,No
United States,US,,93292,93292,No,No,A,No
